Year,Month,Day,Hour,Week,Tapioca Pearls (Boba),Lychee Jelly,Aloe Vera Bits,Grass Jelly,Fresh Milk,Red Beans,Cups (Regular),Straws (Regular),Straws (Jumbo),Napkins (Regular),To-Go Bags (Small),Lids (Dome),Lids (Flat),Condiment Station Supplies,Taro,Matcha,Brown Sugar,Black Sugar,Strawberry Milk Cream,Mango Milk Cream,Sago,Crystal Jelly,Jasmine Green Tea Leaves,Passion Fruit Tea Leaves,Oolong Tea Leaves
2025,3,15,7,42,7,4,1,3,13,2,30,23,7,30,30,3,27,17,1,4,6,5,3,4,4,4,6,2,1
2025,3,15,8,42,8,8,5,3,21,5,40,32,8,40,40,5,35,27,3,11,5,9,5,3,3,3,1,4,5
2025,3,15,9,42,10,12,4,4,14,4,36,26,10,36,36,1,35,22,4,7,6,7,1,1,1,1,3,6,4
2025,3,15,10,42,8,6,3,1,21,6,38,30,8,38,38,4,34,24,2,11,6,6,4,4,4,4,4,3,3
2025,3,15,11,42,10,4,2,2,15,6,37,27,10,37,37,2,35,21,4,7,6,3,2,6,6,6,6,2,2
2025,3,16,0,42,6,4,4,3,18,5,38,32,6,38,38,6,32,24,3,9,3,7,6,5,5,5,3,2,4
2025,3,16,1,42,3,10,4,5,13,5,32,29,3,32,32,2,30,19,1,9,2,9,2,2,2,2,2,5,4
2025,3,16,2,42,12,6,5,3,20,4,45,33,12,45,45,6,39,29,6,8,6,7,6,4,4,4,4,3,5
2025,3,16,3,42,4,6,1,5,15,3,32,28,4,32,32,6,26,23,3,8,1,10,6,4,4,4,1,3,1
2025,3,16,4,42,6,6,1,4,7,1,29,23,6,29,29,1,28,14,3,3,3,6,1,5,5,5,6,3,1
2025,3,16,5,42,5,4,6,5,8,2,24,19,5,24,24,1,23,14,1,3,4,6,1,1,1,1,1,2,6
2025,3,16,6,42,2,8,6,5,18,6,44,42,2,44,44,5,39,24,1,12,1,11,5,4,4,4,6,4,6
2025,3,16,7,42,3,2,6,3,15,6,31,28,3,31,31,4,27,19,1,9,2,6,4,2,2,2,3,1,6
2025,3,16,8,42,4,2,2,4,11,2,32,28,4,32,32,6,26,18,3,4,1,6,6,6,6,6,5,1,2
2025,3,16,9,42,5,4,1,4,17,4,33,28,5,33,33,6,27,22,1,7,4,7,6,6,6,6,2,2,1
2025,3,16,10,42,8,6,1,2,6,2,23,15,8,23,23,1,22,14,6,3,2,3,1,3,3,3,2,3,1
2025,3,16,11,42,11,2,6,2,19,6,44,33,11,44,44,3,41,27,6,11,5,7,3,5,5,5,5,1,6
2025,3,17,0,42,8,8,1,6,18,3,37,29,8,37,37,6,31,27,3,7,5,10,6,1,1,1,4,4,1
2025,3,17,1,42,2,6,3,4,14,4,34,32,2,34,34,5,29,19,1,8,1,8,5,5,5,5,4,3,3
2025,3,17,2,42,5,2,2,3,8,2,26,21,5,26,26,4,22,15,4,3,1,4,4,2,2,2,6,1,2
2025,3,17,3,42,6,12,3,6,8,2,31,25,6,31,31,1,30,19,5,6,1,10,1,1,1,1,2,6,3
2025,3,17,4,42,6,2,5,4,16,6,38,32,6,38,38,3,35,24,4,11,2,9,3,2,2,2,6,1,5
2025,3,17,5,42,8,8,4,2,18,5,39,31,8,39,39,5,34,24,4,9,4,6,5,4,4,4,3,4,4
2025,3,17,6,42,2,4,1,2,11,4,26,24,2,26,26,4,22,14,1,6,1,4,4,5,5,5,4,2,1
2025,3,17,7,42,6,12,6,5,13,3,38,32,6,38,38,2,36,19,1,6,5,8,2,3,3,3,4,6,6
2025,3,17,8,42,7,10,4,2,13,5,41,34,7,41,41,1,40,21,6,11,1,8,1,6,6,6,5,5,4
2025,3,17,9,42,11,12,2,3,15,3,41,30,11,41,41,4,37,23,5,5,6,5,4,6,6,6,4,6,2
2025,3,17,10,42,4,2,3,6,10,4,28,24,4,28,28,1,27,17,1,6,3,8,1,5,5,5,2,1,3
2025,3,17,11,42,4,6,3,2,10,5,27,23,4,27,27,2,25,15,3,7,1,4,2,2,2,2,4,3,3
2025,3,18,0,42,9,2,3,6,15,6,35,26,9,35,35,2,33,24,3,7,6,7,2,6,6,6,1,1,3
2025,3,18,1,42,2,2,3,1,6,1,23,21,2,23,23,1,22,8,1,4,1,4,1,5,5,5,6,1,3
2025,3,18,2,42,4,4,1,2,18,4,32,28,4,32,32,6,26,22,2,10,2,8,6,6,6,6,1,2,1
2025,3,18,3,42,5,8,4,6,13,3,38,33,5,38,38,3,35,21,2,7,3,10,3,5,5,5,4,4,4
2025,3,18,4,42,9,6,2,4,17,6,35,26,9,35,35,1,34,24,3,10,6,8,1,4,4,4,2,3,2
2025,3,18,5,42,5,4,4,4,10,1,31,26,5,31,31,6,25,18,4,3,1,6,6,1,1,1,6,2,4
2025,3,18,6,42,7,2,3,3,21,6,35,28,7,35,35,6,29,25,1,9,6,6,6,5,5,5,1,1,3
2025,3,18,7,42,9,6,3,5,13,2,32,23,9,32,32,2,30,21,3,5,6,8,2,2,2,2,3,3,3
2025,3,18,8,42,11,8,4,6,12,1,40,29,11,40,40,3,37,24,6,4,5,9,3,6,6,6,2,4,4
2025,3,18,9,42,7,8,6,4,15,4,42,35,7,42,42,3,39,23,4,9,3,9,3,3,3,3,6,4,6
2025,3,18,10,42,4,4,2,6,16,5,33,29,4,33,33,2,31,23,1,11,3,12,2,3,3,3,3,2,2
2025,3,18,11,42,10,10,5,3,16,1,40,30,10,40,40,5,35,25,6,7,4,9,5,3,3,3,2,5,5
2025,3,19,0,42,7,6,5,1,21,6,41,34,7,41,41,6,35,26,4,12,3,7,6,2,2,2,5,3,5
2025,3,19,1,42,5,2,3,1,9,3,23,18,5,23,23,3,20,13,3,4,2,2,3,3,3,3,3,1,3
2025,3,19,2,42,4,8,5,6,13,4,37,33,4,37,37,5,32,21,2,6,2,8,5,1,1,1,6,4,5
2025,3,19,3,42,11,2,3,2,17,5,38,27,11,38,38,2,36,25,6,10,5,7,2,4,4,4,5,1,3
2025,3,19,4,42,9,2,6,1,21,4,43,34,9,43,43,6,37,26,4,10,5,7,6,6,6,6,4,1,6
2025,3,19,5,42,5,4,5,2,18,6,36,31,5,36,36,6,30,22,2,9,3,5,6,4,4,4,3,2,5
2025,3,19,6,42,8,10,5,2,15,6,36,28,8,36,36,1,35,21,4,10,4,6,1,1,1,1,4,5,5
2025,3,19,7,42,11,6,4,2,19,3,42,31,11,42,42,5,37,26,5,8,6,7,5,4,4,4,5,3,4
2025,3,19,8,42,6,6,3,3,20,6,40,34,6,40,40,6,34,24,1,9,5,6,6,4,4,4,6,3,3
2025,3,19,9,42,6,12,1,3,17,6,41,35,6,41,41,6,35,24,4,9,2,6,6,5,5,5,5,6,1
2025,3,19,10,42,3,2,3,6,8,3,25,22,3,25,25,2,23,15,1,4,2,7,2,1,1,1,5,1,3
2025,3,19,11,42,11,6,2,1,20,5,37,26,11,37,37,3,34,26,5,11,6,7,3,2,2,2,4,3,2
2025,3,20,0,42,5,8,3,6,8,1,29,24,5,29,29,1,28,16,2,4,3,9,1,1,1,1,5,4,3
2025,3,20,1,42,7,10,3,3,10,3,34,27,7,34,34,2,32,18,5,6,2,6,2,3,3,3,5,5,3
2025,3,20,2,42,7,2,5,5,13,2,37,30,7,37,37,3,34,19,1,4,6,7,3,6,6,6,6,1,5
2025,3,20,3,42,8,10,5,6,12,2,41,33,8,41,41,4,37,23,5,5,3,9,4,6,6,6,2,5,5
2025,3,20,4,42,6,6,3,6,8,2,29,23,6,29,29,2,27,17,3,3,3,7,2,3,3,3,3,3,3
2025,3,20,5,42,10,10,3,4,17,2,41,31,10,41,41,3,38,25,4,8,6,10,3,2,2,2,6,5,3
2025,3,20,6,42,8,2,5,3,14,3,30,22,8,30,30,6,24,21,4,4,4,4,6,1,1,1,2,1,5
2025,3,20,7,42,6,4,3,1,19,6,34,28,6,34,34,4,30,21,1,10,5,5,4,4,4,4,4,2,3
2025,3,20,8,42,4,6,1,1,12,6,22,18,4,22,22,2,20,15,2,8,2,3,2,2,2,2,1,3,1
2025,3,20,9,42,5,2,1,3,17,6,28,23,5,28,28,6,22,24,4,10,1,7,6,1,1,1,1,1,1
2025,3,20,10,42,7,10,3,6,8,2,33,26,7,33,33,2,31,19,5,4,2,8,2,2,2,2,4,5,3
2025,3,20,11,42,5,12,2,5,12,1,36,31,5,36,36,6,30,18,1,2,4,6,6,5,5,5,5,6,2
2025,3,21,0,42,6,10,2,2,6,1,26,20,6,26,26,1,25,12,4,3,2,4,1,1,1,1,6,5,2
2025,3,21,1,42,6,12,4,5,10,1,38,32,6,38,38,4,34,18,3,3,3,7,4,4,4,4,6,6,4
2025,3,21,2,42,6,8,6,1,18,4,36,30,6,36,36,6,30,21,2,8,4,5,6,4,4,4,1,4,6
2025,3,21,3,42,4,12,4,4,10,2,36,32,4,36,36,6,30,17,3,3,1,5,6,6,6,6,3,6,4
2025,3,21,4,42,10,12,4,1,10,2,32,22,10,32,32,1,31,16,5,4,5,3,1,2,2,2,4,6,4
2025,3,21,5,42,8,2,4,3,12,5,34,26,8,34,34,2,32,21,6,8,2,6,2,6,6,6,2,1,4
2025,3,21,6,42,5,12,2,6,15,3,41,36,5,41,41,6,35,22,1,5,4,8,6,6,6,6,5,6,2
2025,3,21,7,42,9,12,2,4,10,1,30,21,9,30,30,2,28,19,5,4,4,7,2,1,1,1,2,6,2
2025,3,21,8,42,10,4,4,5,15,6,37,27,10,37,37,2,35,24,4,7,6,6,2,4,4,4,3,2,4
2025,3,21,9,42,6,10,4,5,16,1,39,33,6,39,39,6,33,23,2,6,4,10,6,1,1,1,6,5,4
2025,3,21,10,42,9,6,3,1,15,1,29,20,9,29,29,4,25,20,4,6,5,6,4,2,2,2,1,3,3
2025,3,21,11,42,8,4,1,4,15,5,40,32,8,40,40,3,37,25,6,10,2,9,3,6,6,6,6,2,1
2025,3,22,0,43,6,8,2,4,14,5,39,33,6,39,39,2,37,23,5,11,1,10,2,6,6,6,4,4,2
2025,3,22,1,43,7,10,2,1,8,2,30,23,7,30,30,1,29,13,4,4,3,3,1,4,4,4,6,5,2
2025,3,22,2,43,6,8,1,1,11,2,28,22,6,28,28,2,26,14,2,5,4,4,2,5,5,5,4,4,1
2025,3,22,3,43,11,6,4,6,14,5,34,23,11,34,34,1,33,25,5,7,6,8,1,1,1,1,1,3,4
2025,3,22,4,43,6,8,6,1,18,6,41,35,6,41,41,4,37,23,4,12,2,7,4,2,2,2,6,4,6
2025,3,22,5,43,8,6,5,6,16,3,38,30,8,38,38,3,35,24,2,7,6,10,3,4,4,4,2,3,5
2025,3,22,6,43,4,12,5,3,12,6,38,34,4,38,38,1,37,17,2,9,2,6,1,6,6,6,4,6,5
2025,3,22,7,43,3,8,3,3,10,3,28,25,3,28,28,3,25,14,1,5,2,5,3,3,3,3,4,4,3
2025,3,22,8,43,4,10,1,5,13,3,33,29,4,33,33,6,27,20,2,5,2,7,6,1,1,1,6,5,1
2025,3,22,9,43,5,10,3,1,12,3,28,23,5,28,28,3,25,15,2,6,3,4,3,1,1,1,4,5,3
2025,3,22,10,43,12,8,2,2,18,6,37,25,12,37,37,5,32,26,6,7,6,3,5,3,3,3,2,4,2
2025,3,22,11,43,7,6,4,2,18,5,34,27,7,34,34,6,28,21,1,6,6,3,6,2,2,2,4,3,4
2025,3,23,0,43,8,12,6,6,11,1,45,37,8,45,45,4,41,22,5,4,3,9,4,6,6,6,5,6,6
2025,3,23,1,43,11,2,5,5,11,1,34,23,11,34,34,2,32,21,5,3,6,7,2,1,1,1,6,1,5
2025,3,23,2,43,7,2,2,4,16,3,35,28,7,35,35,3,32,22,2,8,5,9,3,6,6,6,4,1,2
2025,3,23,3,43,9,4,5,5,14,3,37,28,9,37,37,4,33,25,6,7,3,9,4,1,1,1,4,2,5
2025,3,23,4,43,7,10,4,2,14,1,33,26,7,33,33,3,30,17,1,5,6,6,3,4,4,4,3,5,4
2025,3,23,5,43,5,8,2,3,15,3,34,29,5,34,34,5,29,19,1,6,4,6,5,6,6,6,3,4,2
2025,3,23,6,43,7,10,2,6,17,3,39,32,7,39,39,5,34,26,3,8,4,11,5,2,2,2,4,5,2
2025,3,23,7,43,5,6,6,2,20,6,40,35,5,40,40,5,35,24,2,12,3,8,5,4,4,4,3,3,6
2025,3,23,8,43,6,10,4,3,16,3,40,34,6,40,40,2,38,20,1,9,5,9,2,6,6,6,5,5,4
2025,3,23,9,43,11,8,6,3,18,2,43,32,11,43,43,4,39,26,5,8,6,9,4,1,1,1,6,4,6
2025,3,23,10,43,5,10,6,1,15,6,37,32,5,37,37,5,32,20,4,9,1,4,5,1,1,1,5,5,6
2025,3,23,11,43,4,4,4,2,11,2,24,20,4,24,24,2,22,14,1,6,3,6,2,1,1,1,3,2,4
2025,3,24,0,43,6,8,2,3,11,3,29,23,6,29,29,5,24,19,5,5,1,5,5,2,2,2,2,4,2
2025,3,24,1,43,2,6,4,3,11,3,30,28,2,30,30,5,25,15,1,5,1,5,5,5,5,5,3,3,4
2025,3,24,2,43,12,10,2,6,17,3,41,29,12,41,41,3,38,29,6,8,6,11,3,3,3,3,2,5,2
2025,3,24,3,43,7,4,2,5,11,3,35,28,7,35,35,5,30,21,5,4,2,6,5,4,4,4,6,2,2
2025,3,24,4,43,8,6,3,1,11,4,29,21,8,29,29,1,28,17,5,7,3,4,1,3,3,3,3,3,3
2025,3,24,5,43,9,10,5,6,20,4,42,33,9,42,42,4,38,29,3,10,6,12,4,2,2,2,1,5,5
2025,3,24,6,43,12,4,3,2,17,4,38,26,12,38,38,3,35,25,6,8,6,6,3,5,5,5,3,2,3
2025,3,24,7,43,8,4,3,3,12,3,36,28,8,36,36,5,31,20,5,4,3,4,5,5,5,5,6,2,3
2025,3,24,8,43,8,6,3,2,12,6,37,29,8,37,37,2,35,20,6,8,2,4,2,5,5,5,6,3,3
2025,3,24,9,43,7,6,2,6,14,5,31,24,7,31,31,3,28,22,2,6,5,7,3,1,1,1,3,3,2
2025,3,24,10,43,7,10,2,3,13,3,27,20,7,27,27,3,24,17,1,4,6,4,3,2,2,2,1,5,2
2025,3,24,11,43,8,6,5,6,16,4,45,37,8,45,45,6,39,27,5,7,3,9,6,6,6,6,4,3,5
2025,3,25,0,43,9,4,4,2,14,4,37,28,9,37,37,2,35,19,3,6,6,4,2,6,6,6,6,2,4
2025,3,25,1,43,6,10,3,1,13,4,30,24,6,30,30,1,29,15,1,7,5,4,1,4,4,4,3,5,3
2025,3,25,2,43,5,12,1,5,10,3,32,27,5,32,32,2,30,16,1,4,4,6,2,3,3,3,6,6,1
2025,3,25,3,43,4,6,2,3,13,5,33,29,4,33,33,6,27,19,3,6,1,4,6,5,5,5,4,3,2
2025,3,25,4,43,3,10,5,6,13,2,38,35,3,38,38,6,32,21,2,6,1,10,6,4,4,4,3,5,5
2025,3,25,5,43,6,6,5,4,13,1,33,27,6,33,33,3,30,18,1,5,5,8,3,6,6,6,1,3,5
2025,3,25,6,43,7,12,1,4,17,5,36,29,7,36,36,2,34,22,1,9,6,8,2,6,6,6,1,6,1
2025,3,25,7,43,8,12,4,5,17,6,39,31,8,39,39,3,36,27,5,11,3,10,3,1,1,1,1,6,4
2025,3,25,8,43,6,6,3,3,16,2,30,24,6,30,30,3,27,20,1,8,5,9,3,3,3,3,1,3,3
2025,3,25,9,43,3,10,3,1,8,2,26,23,3,26,26,2,24,11,2,5,1,4,2,1,1,1,6,5,3
2025,3,25,10,43,9,12,6,1,13,5,38,29,9,38,38,1,37,17,3,6,6,2,1,3,3,3,6,6,6
2025,3,25,11,43,9,2,6,5,13,6,38,29,9,38,38,1,37,22,4,7,5,6,1,3,3,3,6,1,6
2025,3,26,0,43,9,12,6,1,13,2,40,31,9,40,40,5,35,19,5,4,4,3,5,6,6,6,3,6,6
2025,3,26,1,43,11,8,6,3,13,2,37,26,11,37,37,1,36,22,6,7,5,8,1,4,4,4,1,4,6
2025,3,26,2,43,10,2,2,2,12,5,29,19,10,29,29,1,28,20,6,7,4,4,1,2,2,2,4,1,2
2025,3,26,3,43,8,10,5,3,14,1,39,31,8,39,39,5,34,22,5,6,3,8,5,4,4,4,3,5,5
2025,3,26,4,43,5,4,4,3,15,5,32,27,5,32,32,4,28,20,2,8,3,6,4,1,1,1,5,2,4
2025,3,26,5,43,5,4,4,3,13,1,30,25,5,30,30,5,25,17,1,4,4,6,5,2,2,2,5,2,4
2025,3,26,6,43,9,6,2,5,15,3,37,28,9,37,37,4,33,24,4,6,5,8,4,4,4,4,4,3,2
2025,3,26,7,43,11,6,1,1,17,5,35,24,11,35,35,5,30,23,5,6,6,2,5,4,4,4,4,3,1
2025,3,26,8,43,10,4,5,2,19,6,43,33,10,43,43,6,37,26,5,8,5,4,6,6,6,6,4,2,5
2025,3,26,9,43,12,10,5,5,16,3,44,32,12,44,44,2,42,27,6,8,6,10,2,3,3,3,4,5,5
2025,3,26,10,43,6,10,2,3,14,1,35,29,6,35,35,5,30,21,4,7,2,9,5,4,4,4,3,5,2
2025,3,26,11,43,10,4,2,2,13,6,36,26,10,36,36,2,34,21,6,7,4,3,2,6,6,6,5,2,2
2025,3,27,0,43,11,8,6,1,15,1,36,25,11,36,36,3,33,22,6,7,5,7,3,1,1,1,3,4,6
2025,3,27,1,43,7,6,6,1,13,5,36,29,7,36,36,1,35,18,4,9,3,5,1,4,4,4,5,3,6
2025,3,27,2,43,7,2,4,1,9,4,28,21,7,28,28,1,27,16,6,7,1,4,1,2,2,2,5,1,4
2025,3,27,3,43,11,2,2,6,15,5,35,24,11,35,35,1,34,27,6,9,5,10,1,2,2,2,3,1,2
2025,3,27,4,43,9,12,1,3,15,1,39,30,9,39,39,5,34,24,6,7,3,9,5,5,5,5,3,6,1
2025,3,27,5,43,6,12,4,6,12,1,35,29,6,35,35,5,30,20,2,3,4,8,5,2,2,2,3,6,4
2025,3,27,6,43,9,4,1,4,17,5,35,26,9,35,35,3,32,26,5,10,4,9,3,2,2,2,4,2,1
2025,3,27,7,43,6,10,4,6,10,1,34,28,6,34,34,4,30,21,5,5,1,10,4,1,1,1,3,5,4
2025,3,27,8,43,6,10,4,3,13,5,35,29,6,35,35,3,32,21,5,9,1,7,3,1,1,1,4,5,4
2025,3,27,9,43,10,6,4,6,15,5,42,32,10,42,42,2,40,25,4,7,6,8,2,5,5,5,5,3,4
2025,3,27,10,43,12,4,6,5,20,6,46,34,12,46,46,4,42,31,6,10,6,9,4,2,2,2,5,2,6
2025,3,27,11,43,7,6,2,2,15,3,31,24,7,31,31,1,30,18,1,8,6,7,1,3,3,3,5,3,2
2025,3,28,0,43,4,8,1,1,11,3,22,18,4,22,22,2,20,14,2,7,2,5,2,2,2,2,1,4,1
2025,3,28,1,43,7,8,4,4,18,1,33,26,7,33,33,6,27,23,1,6,6,9,6,1,1,1,1,4,4
2025,3,28,2,43,7,4,3,6,14,4,35,28,7,35,35,5,30,25,5,7,2,9,5,4,4,4,1,2,3
2025,3,28,3,43,12,2,2,6,16,3,37,25,12,37,37,4,33,28,6,6,6,9,4,2,2,2,4,1,2
2025,3,28,4,43,4,10,5,4,16,4,39,35,4,39,39,6,33,23,3,9,1,9,6,1,1,1,5,5,5
2025,3,28,5,43,4,10,1,6,7,1,24,20,4,24,24,1,23,14,1,3,3,8,1,1,1,1,3,5,1
2025,3,28,6,43,4,8,3,4,13,1,36,32,4,36,36,4,32,19,2,7,2,10,4,4,4,4,6,4,3
2025,3,28,7,43,11,6,2,2,19,5,41,30,11,41,41,3,38,27,6,11,5,8,3,3,3,3,6,3,2
2025,3,28,8,43,3,12,2,2,11,5,30,27,3,30,30,1,29,14,1,8,2,5,1,5,5,5,3,6,2
2025,3,28,9,43,2,8,6,2,6,2,25,23,2,25,25,2,23,9,1,3,1,3,2,4,4,4,2,4,6
2025,3,28,10,43,6,2,6,1,15,2,34,28,6,34,34,6,28,21,5,8,1,7,6,2,2,2,4,1,6
2025,3,28,11,43,11,10,3,6,16,3,40,29,11,40,40,1,39,27,5,9,6,12,1,2,2,2,3,5,3
2025,3,29,0,44,9,6,5,3,12,2,35,26,9,35,35,1,34,20,5,7,4,8,1,6,6,6,1,3,5
2025,3,29,1,44,7,10,6,2,12,1,37,30,7,37,37,4,33,20,6,7,1,8,4,5,5,5,1,5,6
2025,3,29,2,44,11,10,3,4,14,1,44,33,11,44,44,3,41,24,6,6,5,9,3,6,6,6,6,5,3
2025,3,29,3,44,2,2,2,4,9,2,25,23,2,25,25,3,22,14,1,5,1,7,3,2,2,2,6,1,2
2025,3,29,4,44,5,12,2,2,19,5,35,30,5,35,35,6,29,23,2,10,3,7,6,2,2,2,2,6,2
2025,3,29,5,44,9,6,2,3,16,4,29,20,9,29,29,4,25,22,3,6,6,5,4,1,1,1,1,3,2
2025,3,29,6,44,10,10,3,3,19,4,42,32,10,42,42,6,36,28,6,9,4,8,6,1,1,1,5,5,3
2025,3,29,7,44,11,10,4,4,17,3,46,35,11,46,46,6,40,27,6,6,5,7,6,6,6,6,4,5,4
2025,3,29,8,44,12,4,6,4,16,6,43,31,12,43,43,3,40,26,6,7,6,5,3,3,3,3,6,2,6
2025,3,29,9,44,5,6,3,5,13,5,33,28,5,33,33,6,27,22,4,6,1,6,6,4,4,4,1,3,3
2025,3,29,10,44,4,10,6,4,6,1,34,30,4,34,34,2,32,13,3,3,1,6,2,4,4,4,6,5,6
2025,3,29,11,44,5,12,5,3,9,3,35,30,5,35,35,1,34,15,3,6,2,6,1,4,4,4,5,6,5
2025,3,30,0,44,8,4,1,3,9,1,24,16,8,24,24,1,23,16,4,4,4,6,1,1,1,1,4,2,1
2025,3,30,1,44,5,4,2,4,13,1,30,25,5,30,30,5,25,18,1,4,4,7,5,2,2,2,6,2,2
2025,3,30,2,44,11,8,5,6,18,6,48,37,11,48,48,1,47,30,6,12,5,12,1,4,4,4,5,4,5
2025,3,30,3,44,5,10,2,1,18,5,36,31,5,36,36,5,31,22,3,11,2,7,5,3,3,3,4,5,2
2025,3,30,4,44,5,4,1,6,8,3,24,19,5,24,24,1,23,17,3,5,2,8,1,3,3,3,1,2,1
2025,3,30,5,44,4,10,2,1,9,4,23,19,4,23,23,1,22,11,1,5,3,2,1,1,1,1,4,5,2
2025,3,30,6,44,6,8,3,2,15,4,35,29,6,35,35,6,29,20,3,6,3,4,6,4,4,4,4,4,3
2025,3,30,7,44,3,4,5,4,15,6,35,32,3,35,35,6,29,20,1,7,2,5,6,2,2,2,6,2,5
2025,3,30,8,44,8,6,6,2,17,5,37,29,8,37,37,6,31,23,4,7,4,4,6,3,3,3,2,3,6
2025,3,30,9,44,6,10,3,1,10,2,28,22,6,28,28,5,23,15,4,3,2,2,5,3,3,3,2,5,3
2025,3,30,10,44,7,4,3,2,11,3,29,22,7,29,29,1,28,16,3,6,4,5,1,4,4,4,4,2,3
2025,3,30,11,44,5,4,3,5,14,1,31,26,5,31,31,3,28,20,1,7,4,11,3,5,5,5,1,2,3
2025,3,31,0,44,10,8,2,5,15,2,39,29,10,39,39,2,37,24,4,7,6,10,2,6,6,6,3,4,2
2025,3,31,1,44,6,2,6,5,18,5,38,32,6,38,38,3,35,24,1,10,5,10,3,1,1,1,6,1,6
2025,3,31,2,44,7,12,6,6,21,6,46,39,7,46,46,5,41,28,1,10,6,10,5,3,3,3,3,6,6
2025,3,31,3,44,4,2,6,4,12,1,33,29,4,33,33,4,29,17,1,5,3,8,4,3,3,3,6,1,6
2025,3,31,4,44,5,2,6,6,12,4,35,30,5,35,35,5,30,21,3,5,2,7,5,3,3,3,4,1,6
2025,3,31,5,44,10,8,3,3,13,6,32,22,10,32,32,2,30,22,6,7,4,4,2,1,1,1,2,4,3
2025,3,31,6,44,7,10,2,1,17,3,35,28,7,35,35,5,30,19,1,6,6,4,5,5,5,5,4,5,2
2025,3,31,7,44,8,2,2,2,22,4,33,25,8,33,33,6,27,26,2,10,6,8,6,3,3,3,1,1,2
2025,3,31,8,44,8,10,5,1,18,5,38,30,8,38,38,4,34,24,5,11,3,7,4,3,3,3,1,5,5
2025,3,31,9,44,2,8,6,5,10,4,32,30,2,32,32,2,30,16,1,7,1,8,2,1,1,1,5,4,6
2025,3,31,10,44,8,2,2,5,17,5,37,29,8,37,37,1,36,25,3,11,5,11,1,5,5,5,4,1,2
2025,3,31,11,44,9,10,5,5,18,4,45,36,9,45,45,5,40,27,4,8,5,9,5,5,5,5,3,5,5
2025,4,1,0,44,7,12,2,5,14,4,40,33,7,40,40,3,37,24,5,9,2,10,3,2,2,2,6,6,2
2025,4,1,1,44,5,4,6,3,13,2,37,32,5,37,37,5,32,19,3,6,2,7,5,5,5,5,5,2,6
2025,4,1,2,44,7,6,6,6,18,4,42,35,7,42,42,4,38,25,1,8,6,10,4,6,6,6,2,3,6
2025,4,1,3,44,10,2,4,3,15,3,39,29,10,39,39,6,33,23,5,4,5,4,6,6,6,6,5,1,4
2025,4,1,4,44,6,8,5,6,11,5,37,31,6,37,37,3,34,21,4,6,2,7,3,3,3,3,4,4,5
2025,4,1,5,44,8,12,2,5,15,6,36,28,8,36,36,6,30,26,6,7,2,6,6,1,1,1,1,6,2
2025,4,1,6,44,3,6,3,6,9,2,32,29,3,32,32,3,29,17,2,5,1,9,3,3,3,3,6,3,3
2025,4,1,7,44,7,6,1,5,14,1,33,26,7,33,33,6,27,20,1,2,6,6,6,4,4,4,5,3,1
2025,4,1,8,44,7,4,6,2,16,5,32,25,7,32,32,4,28,22,4,9,3,6,4,1,1,1,1,2,6
2025,4,1,9,44,3,8,3,4,15,4,31,28,3,31,31,4,27,21,2,10,1,10,4,2,2,2,1,4,3
2025,4,1,10,44,3,12,5,4,9,1,31,28,3,31,31,2,29,14,1,5,2,8,2,2,2,2,4,6,5
2025,4,1,11,44,7,6,1,4,7,4,25,18,7,25,25,1,24,17,6,5,1,5,1,1,1,1,3,3,1
2025,4,2,0,44,6,4,2,2,14,3,31,25,6,31,31,5,26,19,3,6,3,5,5,3,3,3,5,2,2
2025,4,2,1,44,2,4,6,4,10,1,30,28,2,30,30,5,25,15,1,4,1,7,5,1,1,1,6,2,6
2025,4,2,2,44,10,6,2,1,13,6,28,18,10,28,28,1,27,19,5,7,5,2,1,3,3,3,1,3,2
2025,4,2,3,44,7,8,6,3,12,3,34,27,7,34,34,1,33,17,2,6,5,6,1,4,4,4,3,4,6
2025,4,2,4,44,6,4,1,2,18,4,32,26,6,32,32,5,27,22,2,9,4,7,5,3,3,3,4,2,1
2025,4,2,5,44,6,8,4,6,10,6,36,30,6,36,36,2,34,21,5,7,1,7,2,4,4,4,3,4,4
2025,4,2,6,44,4,12,1,3,13,3,34,30,4,34,34,2,32,18,2,9,2,9,2,6,6,6,3,6,1
2025,4,2,7,44,5,12,4,1,11,4,30,25,5,30,30,4,26,16,4,6,1,3,4,3,3,3,1,6,4
2025,4,2,8,44,3,4,2,4,8,3,24,21,3,24,24,3,21,14,2,4,1,5,3,5,5,5,1,2,2
2025,4,2,9,44,10,8,4,3,16,5,42,32,10,42,42,2,40,24,5,9,5,7,2,6,6,6,4,4,4
2025,4,2,10,44,11,4,6,1,16,6,33,22,11,33,33,3,30,22,5,7,6,2,3,2,2,2,1,2,6
2025,4,2,11,44,7,10,4,3,7,3,31,24,7,31,31,1,30,15,5,4,2,4,1,4,4,4,3,5,4
2025,4,3,0,44,7,8,6,4,15,1,38,31,7,38,38,4,34,20,1,5,6,8,4,2,2,2,6,4,6
2025,4,3,1,44,6,2,3,3,12,2,28,22,6,28,28,5,23,17,2,3,4,4,5,4,4,4,3,1,3
2025,4,3,2,44,7,10,2,1,15,2,36,29,7,36,36,6,30,18,2,4,5,3,6,5,5,5,6,5,2
2025,4,3,3,44,5,2,3,6,10,1,23,18,5,23,23,4,19,17,1,2,4,7,4,1,1,1,1,1,3
