Year,Month,Day,Hour,Week,Drink,Number of Drinks Sold,Sales ($)
2024,2,7,10,37,Jasmine Green Tea,4,19.0
2024,2,7,11,37,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,2,7,11,37,Taro Bubble Tea,6,40.5
2024,2,7,11,37,Matcha Black Sugar Boba Milk,5,33.75
2024,2,7,11,37,Black Sugar Coffee Jelly,4,26.0
2024,2,7,11,37,Strawberry Milk,4,32
2024,2,7,11,37,Tiger Mango Sago,3,24
2024,2,7,11,37,Passion Fruit Tea,1,5.5
2024,2,7,11,37,Golden Oolong Tea,6,33.0
2024,2,7,11,37,Red Bean Matcha Milk,5,33.75
2024,2,7,11,37,Jasmine Green Tea,3,14.25
2024,2,8,0,37,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,8,0,37,Taro Bubble Tea,6,40.5
2024,2,8,0,37,Matcha Black Sugar Boba Milk,1,6.75
2024,2,8,0,37,Black Sugar Coffee Jelly,1,6.5
2024,2,8,0,37,Strawberry Milk,4,32
2024,2,8,0,37,Tiger Mango Sago,1,8
2024,2,8,0,37,Passion Fruit Tea,2,11.0
2024,2,8,0,37,Golden Oolong Tea,4,22.0
2024,2,8,0,37,Red Bean Matcha Milk,1,6.75
2024,2,8,0,37,Jasmine Green Tea,1,4.75
2024,2,8,1,37,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,8,1,37,Taro Bubble Tea,5,33.75
2024,2,8,1,37,Matcha Black Sugar Boba Milk,2,13.5
2024,2,8,1,37,Black Sugar Coffee Jelly,4,26.0
2024,2,8,1,37,Strawberry Milk,2,16
2024,2,8,1,37,Tiger Mango Sago,1,8
2024,2,8,1,37,Passion Fruit Tea,7,38.5
2024,2,8,1,37,Golden Oolong Tea,3,16.5
2024,2,8,1,37,Red Bean Matcha Milk,6,40.5
2024,2,8,1,37,Jasmine Green Tea,6,28.5
2024,2,8,2,37,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,2,8,2,37,Taro Bubble Tea,6,40.5
2024,2,8,2,37,Matcha Black Sugar Boba Milk,3,20.25
2024,2,8,2,37,Black Sugar Coffee Jelly,4,26.0
2024,2,8,2,37,Strawberry Milk,1,8
2024,2,8,2,37,Tiger Mango Sago,3,24
2024,2,8,2,37,Passion Fruit Tea,2,11.0
2024,2,8,2,37,Golden Oolong Tea,3,16.5
2024,2,8,2,37,Red Bean Matcha Milk,7,47.25
2024,2,8,2,37,Jasmine Green Tea,2,9.5
2024,2,8,3,37,Classic Brown Sugar Boba Milk Tea,7,43.75
2024,2,8,3,37,Taro Bubble Tea,2,13.5
2024,2,8,3,37,Matcha Black Sugar Boba Milk,5,33.75
2024,2,8,3,37,Black Sugar Coffee Jelly,7,45.5
2024,2,8,3,37,Strawberry Milk,7,56
2024,2,8,3,37,Tiger Mango Sago,6,48
2024,2,8,3,37,Passion Fruit Tea,4,22.0
2024,2,8,3,37,Golden Oolong Tea,4,22.0
2024,2,8,3,37,Red Bean Matcha Milk,5,33.75
2024,2,8,3,37,Jasmine Green Tea,2,9.5
2024,2,8,4,37,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,8,4,37,Taro Bubble Tea,7,47.25
2024,2,8,4,37,Matcha Black Sugar Boba Milk,5,33.75
2024,2,8,4,37,Black Sugar Coffee Jelly,5,32.5
2024,2,8,4,37,Strawberry Milk,3,24
2024,2,8,4,37,Tiger Mango Sago,3,24
2024,2,8,4,37,Passion Fruit Tea,5,27.5
2024,2,8,4,37,Golden Oolong Tea,1,5.5
2024,2,8,4,37,Red Bean Matcha Milk,5,33.75
2024,2,8,4,37,Jasmine Green Tea,1,4.75
2024,2,8,5,37,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,8,5,37,Taro Bubble Tea,1,6.75
2024,2,8,5,37,Matcha Black Sugar Boba Milk,4,27.0
2024,2,8,5,37,Black Sugar Coffee Jelly,4,26.0
2024,2,8,5,37,Strawberry Milk,1,8
2024,2,8,5,37,Tiger Mango Sago,4,32
2024,2,8,5,37,Passion Fruit Tea,1,5.5
2024,2,8,5,37,Golden Oolong Tea,7,38.5
2024,2,8,5,37,Red Bean Matcha Milk,3,20.25
2024,2,8,5,37,Jasmine Green Tea,1,4.75
2024,2,8,6,37,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,8,6,37,Taro Bubble Tea,4,27.0
2024,2,8,6,37,Matcha Black Sugar Boba Milk,3,20.25
2024,2,8,6,37,Black Sugar Coffee Jelly,4,26.0
2024,2,8,6,37,Strawberry Milk,6,48
2024,2,8,6,37,Tiger Mango Sago,1,8
2024,2,8,6,37,Passion Fruit Tea,2,11.0
2024,2,8,6,37,Golden Oolong Tea,6,33.0
2024,2,8,6,37,Red Bean Matcha Milk,1,6.75
2024,2,8,6,37,Jasmine Green Tea,5,23.75
2024,2,8,7,37,Classic Brown Sugar Boba Milk Tea,7,43.75
2024,2,8,7,37,Taro Bubble Tea,4,27.0
2024,2,8,7,37,Matcha Black Sugar Boba Milk,2,13.5
2024,2,8,7,37,Black Sugar Coffee Jelly,3,19.5
2024,2,8,7,37,Strawberry Milk,2,16
2024,2,8,7,37,Tiger Mango Sago,7,56
2024,2,8,7,37,Passion Fruit Tea,2,11.0
2024,2,8,7,37,Golden Oolong Tea,7,38.5
2024,2,8,7,37,Red Bean Matcha Milk,7,47.25
2024,2,8,7,37,Jasmine Green Tea,5,23.75
2024,2,8,8,37,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,8,8,37,Taro Bubble Tea,3,20.25
2024,2,8,8,37,Matcha Black Sugar Boba Milk,7,47.25
2024,2,8,8,37,Black Sugar Coffee Jelly,5,32.5
2024,2,8,8,37,Strawberry Milk,4,32
2024,2,8,8,37,Tiger Mango Sago,5,40
2024,2,8,8,37,Passion Fruit Tea,1,5.5
2024,2,8,8,37,Golden Oolong Tea,1,5.5
2024,2,8,8,37,Red Bean Matcha Milk,1,6.75
2024,2,8,8,37,Jasmine Green Tea,3,14.25
2024,2,8,9,37,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,2,8,9,37,Taro Bubble Tea,4,27.0
2024,2,8,9,37,Matcha Black Sugar Boba Milk,6,40.5
2024,2,8,9,37,Black Sugar Coffee Jelly,4,26.0
2024,2,8,9,37,Strawberry Milk,1,8
2024,2,8,9,37,Tiger Mango Sago,3,24
2024,2,8,9,37,Passion Fruit Tea,2,11.0
2024,2,8,9,37,Golden Oolong Tea,4,22.0
2024,2,8,9,37,Red Bean Matcha Milk,1,6.75
2024,2,8,9,37,Jasmine Green Tea,4,19.0
2024,2,8,10,37,Classic Brown Sugar Boba Milk Tea,6,37.5
2024,2,8,10,37,Taro Bubble Tea,7,47.25
2024,2,8,10,37,Matcha Black Sugar Boba Milk,6,40.5
2024,2,8,10,37,Black Sugar Coffee Jelly,6,39.0
2024,2,8,10,37,Strawberry Milk,2,16
2024,2,8,10,37,Tiger Mango Sago,7,56
2024,2,8,10,37,Passion Fruit Tea,5,27.5
2024,2,8,10,37,Golden Oolong Tea,3,16.5
2024,2,8,10,37,Red Bean Matcha Milk,1,6.75
2024,2,8,10,37,Jasmine Green Tea,1,4.75
2024,2,8,11,37,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,8,11,37,Taro Bubble Tea,2,13.5
2024,2,8,11,37,Matcha Black Sugar Boba Milk,4,27.0
2024,2,8,11,37,Black Sugar Coffee Jelly,1,6.5
2024,2,8,11,37,Strawberry Milk,3,24
2024,2,8,11,37,Tiger Mango Sago,6,48
2024,2,8,11,37,Passion Fruit Tea,2,11.0
2024,2,8,11,37,Golden Oolong Tea,7,38.5
2024,2,8,11,37,Red Bean Matcha Milk,1,6.75
2024,2,8,11,37,Jasmine Green Tea,3,14.25
2024,2,9,0,37,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,9,0,37,Taro Bubble Tea,3,20.25
2024,2,9,0,37,Matcha Black Sugar Boba Milk,5,33.75
2024,2,9,0,37,Black Sugar Coffee Jelly,3,19.5
2024,2,9,0,37,Strawberry Milk,6,48
2024,2,9,0,37,Tiger Mango Sago,3,24
2024,2,9,0,37,Passion Fruit Tea,1,5.5
2024,2,9,0,37,Golden Oolong Tea,2,11.0
2024,2,9,0,37,Red Bean Matcha Milk,4,27.0
2024,2,9,0,37,Jasmine Green Tea,6,28.5
2024,2,9,1,37,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,9,1,37,Taro Bubble Tea,1,6.75
2024,2,9,1,37,Matcha Black Sugar Boba Milk,1,6.75
2024,2,9,1,37,Black Sugar Coffee Jelly,4,26.0
2024,2,9,1,37,Strawberry Milk,1,8
2024,2,9,1,37,Tiger Mango Sago,2,16
2024,2,9,1,37,Passion Fruit Tea,2,11.0
2024,2,9,1,37,Golden Oolong Tea,3,16.5
2024,2,9,1,37,Red Bean Matcha Milk,3,20.25
2024,2,9,1,37,Jasmine Green Tea,3,14.25
2024,2,9,2,37,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,9,2,37,Taro Bubble Tea,4,27.0
2024,2,9,2,37,Matcha Black Sugar Boba Milk,2,13.5
2024,2,9,2,37,Black Sugar Coffee Jelly,1,6.5
2024,2,9,2,37,Strawberry Milk,5,40
2024,2,9,2,37,Tiger Mango Sago,1,8
2024,2,9,2,37,Passion Fruit Tea,3,16.5
2024,2,9,2,37,Golden Oolong Tea,5,27.5
2024,2,9,2,37,Red Bean Matcha Milk,6,40.5
2024,2,9,2,37,Jasmine Green Tea,4,19.0
2024,2,9,3,37,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,9,3,37,Taro Bubble Tea,7,47.25
2024,2,9,3,37,Matcha Black Sugar Boba Milk,4,27.0
2024,2,9,3,37,Black Sugar Coffee Jelly,3,19.5
2024,2,9,3,37,Strawberry Milk,4,32
2024,2,9,3,37,Tiger Mango Sago,3,24
2024,2,9,3,37,Passion Fruit Tea,3,16.5
2024,2,9,3,37,Golden Oolong Tea,2,11.0
2024,2,9,3,37,Red Bean Matcha Milk,5,33.75
2024,2,9,3,37,Jasmine Green Tea,4,19.0
2024,2,9,4,37,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,9,4,37,Taro Bubble Tea,6,40.5
2024,2,9,4,37,Matcha Black Sugar Boba Milk,4,27.0
2024,2,9,4,37,Black Sugar Coffee Jelly,1,6.5
2024,2,9,4,37,Strawberry Milk,1,8
2024,2,9,4,37,Tiger Mango Sago,6,48
2024,2,9,4,37,Passion Fruit Tea,6,33.0
2024,2,9,4,37,Golden Oolong Tea,4,22.0
2024,2,9,4,37,Red Bean Matcha Milk,7,47.25
2024,2,9,4,37,Jasmine Green Tea,3,14.25
2024,2,9,5,37,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,9,5,37,Taro Bubble Tea,2,13.5
2024,2,9,5,37,Matcha Black Sugar Boba Milk,4,27.0
2024,2,9,5,37,Black Sugar Coffee Jelly,4,26.0
2024,2,9,5,37,Strawberry Milk,6,48
2024,2,9,5,37,Tiger Mango Sago,2,16
2024,2,9,5,37,Passion Fruit Tea,1,5.5
2024,2,9,5,37,Golden Oolong Tea,6,33.0
2024,2,9,5,37,Red Bean Matcha Milk,7,47.25
2024,2,9,5,37,Jasmine Green Tea,1,4.75
2024,2,9,6,37,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,9,6,37,Taro Bubble Tea,4,27.0
2024,2,9,6,37,Matcha Black Sugar Boba Milk,6,40.5
2024,2,9,6,37,Black Sugar Coffee Jelly,6,39.0
2024,2,9,6,37,Strawberry Milk,1,8
2024,2,9,6,37,Tiger Mango Sago,2,16
2024,2,9,6,37,Passion Fruit Tea,6,33.0
2024,2,9,6,37,Golden Oolong Tea,2,11.0
2024,2,9,6,37,Red Bean Matcha Milk,6,40.5
2024,2,9,6,37,Jasmine Green Tea,3,14.25
2024,2,9,7,37,Classic Brown Sugar Boba Milk Tea,7,43.75
2024,2,9,7,37,Taro Bubble Tea,6,40.5
2024,2,9,7,37,Matcha Black Sugar Boba Milk,7,47.25
2024,2,9,7,37,Black Sugar Coffee Jelly,4,26.0
2024,2,9,7,37,Strawberry Milk,7,56
2024,2,9,7,37,Tiger Mango Sago,6,48
2024,2,9,7,37,Passion Fruit Tea,2,11.0
2024,2,9,7,37,Golden Oolong Tea,2,11.0
2024,2,9,7,37,Red Bean Matcha Milk,4,27.0
2024,2,9,7,37,Jasmine Green Tea,4,19.0
2024,2,9,8,37,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,2,9,8,37,Taro Bubble Tea,7,47.25
2024,2,9,8,37,Matcha Black Sugar Boba Milk,2,13.5
2024,2,9,8,37,Black Sugar Coffee Jelly,6,39.0
2024,2,9,8,37,Strawberry Milk,3,24
2024,2,9,8,37,Tiger Mango Sago,6,48
2024,2,9,8,37,Passion Fruit Tea,2,11.0
2024,2,9,8,37,Golden Oolong Tea,2,11.0
2024,2,9,8,37,Red Bean Matcha Milk,6,40.5
2024,2,9,8,37,Jasmine Green Tea,7,33.25
2024,2,9,9,37,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,2,9,9,37,Taro Bubble Tea,5,33.75
2024,2,9,9,37,Matcha Black Sugar Boba Milk,5,33.75
2024,2,9,9,37,Black Sugar Coffee Jelly,1,6.5
2024,2,9,9,37,Strawberry Milk,5,40
2024,2,9,9,37,Tiger Mango Sago,3,24
2024,2,9,9,37,Passion Fruit Tea,4,22.0
2024,2,9,9,37,Golden Oolong Tea,2,11.0
2024,2,9,9,37,Red Bean Matcha Milk,7,47.25
2024,2,9,9,37,Jasmine Green Tea,1,4.75
2024,2,9,10,37,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,9,10,37,Taro Bubble Tea,4,27.0
2024,2,9,10,37,Matcha Black Sugar Boba Milk,1,6.75
2024,2,9,10,37,Black Sugar Coffee Jelly,4,26.0
2024,2,9,10,37,Strawberry Milk,6,48
2024,2,9,10,37,Tiger Mango Sago,3,24
2024,2,9,10,37,Passion Fruit Tea,3,16.5
2024,2,9,10,37,Golden Oolong Tea,2,11.0
2024,2,9,10,37,Red Bean Matcha Milk,4,27.0
2024,2,9,10,37,Jasmine Green Tea,2,9.5
2024,2,9,11,37,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,9,11,37,Taro Bubble Tea,6,40.5
2024,2,9,11,37,Matcha Black Sugar Boba Milk,7,47.25
2024,2,9,11,37,Black Sugar Coffee Jelly,3,19.5
2024,2,9,11,37,Strawberry Milk,2,16
2024,2,9,11,37,Tiger Mango Sago,7,56
2024,2,9,11,37,Passion Fruit Tea,4,22.0
2024,2,9,11,37,Golden Oolong Tea,6,33.0
2024,2,9,11,37,Red Bean Matcha Milk,3,20.25
2024,2,9,11,37,Jasmine Green Tea,6,28.5
2024,2,10,0,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,10,0,38,Taro Bubble Tea,4,27.0
2024,2,10,0,38,Matcha Black Sugar Boba Milk,4,27.0
2024,2,10,0,38,Black Sugar Coffee Jelly,5,32.5
2024,2,10,0,38,Strawberry Milk,5,40
2024,2,10,0,38,Tiger Mango Sago,3,24
2024,2,10,0,38,Passion Fruit Tea,6,33.0
2024,2,10,0,38,Golden Oolong Tea,6,33.0
2024,2,10,0,38,Red Bean Matcha Milk,4,27.0
2024,2,10,0,38,Jasmine Green Tea,7,33.25
2024,2,10,1,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,10,1,38,Taro Bubble Tea,1,6.75
2024,2,10,1,38,Matcha Black Sugar Boba Milk,6,40.5
2024,2,10,1,38,Black Sugar Coffee Jelly,2,13.0
2024,2,10,1,38,Strawberry Milk,4,32
2024,2,10,1,38,Tiger Mango Sago,2,16
2024,2,10,1,38,Passion Fruit Tea,2,11.0
2024,2,10,1,38,Golden Oolong Tea,1,5.5
2024,2,10,1,38,Red Bean Matcha Milk,2,13.5
2024,2,10,1,38,Jasmine Green Tea,6,28.5
2024,2,10,2,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,10,2,38,Taro Bubble Tea,1,6.75
2024,2,10,2,38,Matcha Black Sugar Boba Milk,4,27.0
2024,2,10,2,38,Black Sugar Coffee Jelly,6,39.0
2024,2,10,2,38,Strawberry Milk,4,32
2024,2,10,2,38,Tiger Mango Sago,6,48
2024,2,10,2,38,Passion Fruit Tea,4,22.0
2024,2,10,2,38,Golden Oolong Tea,3,16.5
2024,2,10,2,38,Red Bean Matcha Milk,6,40.5
2024,2,10,2,38,Jasmine Green Tea,3,14.25
2024,2,10,3,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,10,3,38,Taro Bubble Tea,4,27.0
2024,2,10,3,38,Matcha Black Sugar Boba Milk,4,27.0
2024,2,10,3,38,Black Sugar Coffee Jelly,3,19.5
2024,2,10,3,38,Strawberry Milk,5,40
2024,2,10,3,38,Tiger Mango Sago,6,48
2024,2,10,3,38,Passion Fruit Tea,6,33.0
2024,2,10,3,38,Golden Oolong Tea,4,22.0
2024,2,10,3,38,Red Bean Matcha Milk,4,27.0
2024,2,10,3,38,Jasmine Green Tea,2,9.5
2024,2,10,4,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,10,4,38,Taro Bubble Tea,5,33.75
2024,2,10,4,38,Matcha Black Sugar Boba Milk,7,47.25
2024,2,10,4,38,Black Sugar Coffee Jelly,2,13.0
2024,2,10,4,38,Strawberry Milk,2,16
2024,2,10,4,38,Tiger Mango Sago,4,32
2024,2,10,4,38,Passion Fruit Tea,2,11.0
2024,2,10,4,38,Golden Oolong Tea,6,33.0
2024,2,10,4,38,Red Bean Matcha Milk,4,27.0
2024,2,10,4,38,Jasmine Green Tea,3,14.25
2024,2,10,5,38,Classic Brown Sugar Boba Milk Tea,7,43.75
2024,2,10,5,38,Taro Bubble Tea,6,40.5
2024,2,10,5,38,Matcha Black Sugar Boba Milk,6,40.5
2024,2,10,5,38,Black Sugar Coffee Jelly,2,13.0
2024,2,10,5,38,Strawberry Milk,3,24
2024,2,10,5,38,Tiger Mango Sago,7,56
2024,2,10,5,38,Passion Fruit Tea,5,27.5
2024,2,10,5,38,Golden Oolong Tea,4,22.0
2024,2,10,5,38,Red Bean Matcha Milk,6,40.5
2024,2,10,5,38,Jasmine Green Tea,2,9.5
2024,2,10,6,38,Classic Brown Sugar Boba Milk Tea,4,25.0
2024,2,10,6,38,Taro Bubble Tea,6,40.5
2024,2,10,6,38,Matcha Black Sugar Boba Milk,3,20.25
2024,2,10,6,38,Black Sugar Coffee Jelly,7,45.5
2024,2,10,6,38,Strawberry Milk,7,56
2024,2,10,6,38,Tiger Mango Sago,2,16
2024,2,10,6,38,Passion Fruit Tea,2,11.0
2024,2,10,6,38,Golden Oolong Tea,6,33.0
2024,2,10,6,38,Red Bean Matcha Milk,2,13.5
2024,2,10,6,38,Jasmine Green Tea,7,33.25
2024,2,10,7,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,10,7,38,Taro Bubble Tea,5,33.75
2024,2,10,7,38,Matcha Black Sugar Boba Milk,7,47.25
2024,2,10,7,38,Black Sugar Coffee Jelly,5,32.5
2024,2,10,7,38,Strawberry Milk,5,40
2024,2,10,7,38,Tiger Mango Sago,3,24
2024,2,10,7,38,Passion Fruit Tea,5,27.5
2024,2,10,7,38,Golden Oolong Tea,4,22.0
2024,2,10,7,38,Red Bean Matcha Milk,4,27.0
2024,2,10,7,38,Jasmine Green Tea,1,4.75
2024,2,10,8,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,10,8,38,Taro Bubble Tea,5,33.75
2024,2,10,8,38,Matcha Black Sugar Boba Milk,1,6.75
2024,2,10,8,38,Black Sugar Coffee Jelly,3,19.5
2024,2,10,8,38,Strawberry Milk,5,40
2024,2,10,8,38,Tiger Mango Sago,3,24
2024,2,10,8,38,Passion Fruit Tea,2,11.0
2024,2,10,8,38,Golden Oolong Tea,4,22.0
2024,2,10,8,38,Red Bean Matcha Milk,1,6.75
2024,2,10,8,38,Jasmine Green Tea,4,19.0
2024,2,10,9,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,10,9,38,Taro Bubble Tea,7,47.25
2024,2,10,9,38,Matcha Black Sugar Boba Milk,1,6.75
2024,2,10,9,38,Black Sugar Coffee Jelly,5,32.5
2024,2,10,9,38,Strawberry Milk,7,56
2024,2,10,9,38,Tiger Mango Sago,3,24
2024,2,10,9,38,Passion Fruit Tea,3,16.5
2024,2,10,9,38,Golden Oolong Tea,1,5.5
2024,2,10,9,38,Red Bean Matcha Milk,1,6.75
2024,2,10,9,38,Jasmine Green Tea,5,23.75
2024,2,10,10,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,10,10,38,Taro Bubble Tea,1,6.75
2024,2,10,10,38,Matcha Black Sugar Boba Milk,3,20.25
2024,2,10,10,38,Black Sugar Coffee Jelly,3,19.5
2024,2,10,10,38,Strawberry Milk,6,48
2024,2,10,10,38,Tiger Mango Sago,5,40
2024,2,10,10,38,Passion Fruit Tea,3,16.5
2024,2,10,10,38,Golden Oolong Tea,6,33.0
2024,2,10,10,38,Red Bean Matcha Milk,6,40.5
2024,2,10,10,38,Jasmine Green Tea,3,14.25
2024,2,10,11,38,Classic Brown Sugar Boba Milk Tea,7,43.75
2024,2,10,11,38,Taro Bubble Tea,1,6.75
2024,2,10,11,38,Matcha Black Sugar Boba Milk,5,33.75
2024,2,10,11,38,Black Sugar Coffee Jelly,6,39.0
2024,2,10,11,38,Strawberry Milk,2,16
2024,2,10,11,38,Tiger Mango Sago,2,16
2024,2,10,11,38,Passion Fruit Tea,4,22.0
2024,2,10,11,38,Golden Oolong Tea,4,22.0
2024,2,10,11,38,Red Bean Matcha Milk,4,27.0
2024,2,10,11,38,Jasmine Green Tea,5,23.75
2024,2,11,0,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,11,0,38,Taro Bubble Tea,1,6.75
2024,2,11,0,38,Matcha Black Sugar Boba Milk,4,27.0
2024,2,11,0,38,Black Sugar Coffee Jelly,5,32.5
2024,2,11,0,38,Strawberry Milk,1,8
2024,2,11,0,38,Tiger Mango Sago,5,40
2024,2,11,0,38,Passion Fruit Tea,6,33.0
2024,2,11,0,38,Golden Oolong Tea,7,38.5
2024,2,11,0,38,Red Bean Matcha Milk,7,47.25
2024,2,11,0,38,Jasmine Green Tea,2,9.5
2024,2,11,1,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,1,38,Taro Bubble Tea,6,40.5
2024,2,11,1,38,Matcha Black Sugar Boba Milk,5,33.75
2024,2,11,1,38,Black Sugar Coffee Jelly,1,6.5
2024,2,11,1,38,Strawberry Milk,3,24
2024,2,11,1,38,Tiger Mango Sago,7,56
2024,2,11,1,38,Passion Fruit Tea,5,27.5
2024,2,11,1,38,Golden Oolong Tea,2,11.0
2024,2,11,1,38,Red Bean Matcha Milk,5,33.75
2024,2,11,1,38,Jasmine Green Tea,4,19.0
2024,2,11,2,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,2,38,Taro Bubble Tea,6,40.5
2024,2,11,2,38,Matcha Black Sugar Boba Milk,3,20.25
2024,2,11,2,38,Black Sugar Coffee Jelly,4,26.0
2024,2,11,2,38,Strawberry Milk,6,48
2024,2,11,2,38,Tiger Mango Sago,5,40
2024,2,11,2,38,Passion Fruit Tea,1,5.5
2024,2,11,2,38,Golden Oolong Tea,4,22.0
2024,2,11,2,38,Red Bean Matcha Milk,2,13.5
2024,2,11,2,38,Jasmine Green Tea,3,14.25
2024,2,11,3,38,Classic Brown Sugar Boba Milk Tea,3,18.75
2024,2,11,3,38,Taro Bubble Tea,4,27.0
2024,2,11,3,38,Matcha Black Sugar Boba Milk,7,47.25
2024,2,11,3,38,Black Sugar Coffee Jelly,5,32.5
2024,2,11,3,38,Strawberry Milk,3,24
2024,2,11,3,38,Tiger Mango Sago,7,56
2024,2,11,3,38,Passion Fruit Tea,2,11.0
2024,2,11,3,38,Golden Oolong Tea,2,11.0
2024,2,11,3,38,Red Bean Matcha Milk,5,33.75
2024,2,11,3,38,Jasmine Green Tea,7,33.25
2024,2,11,4,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,4,38,Taro Bubble Tea,2,13.5
2024,2,11,4,38,Matcha Black Sugar Boba Milk,6,40.5
2024,2,11,4,38,Black Sugar Coffee Jelly,4,26.0
2024,2,11,4,38,Strawberry Milk,6,48
2024,2,11,4,38,Tiger Mango Sago,7,56
2024,2,11,4,38,Passion Fruit Tea,2,11.0
2024,2,11,4,38,Golden Oolong Tea,4,22.0
2024,2,11,4,38,Red Bean Matcha Milk,3,20.25
2024,2,11,4,38,Jasmine Green Tea,4,19.0
2024,2,11,5,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,5,38,Taro Bubble Tea,5,33.75
2024,2,11,5,38,Matcha Black Sugar Boba Milk,4,27.0
2024,2,11,5,38,Black Sugar Coffee Jelly,6,39.0
2024,2,11,5,38,Strawberry Milk,5,40
2024,2,11,5,38,Tiger Mango Sago,2,16
2024,2,11,5,38,Passion Fruit Tea,7,38.5
2024,2,11,5,38,Golden Oolong Tea,5,27.5
2024,2,11,5,38,Red Bean Matcha Milk,7,47.25
2024,2,11,5,38,Jasmine Green Tea,4,19.0
2024,2,11,6,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,6,38,Taro Bubble Tea,6,40.5
2024,2,11,6,38,Matcha Black Sugar Boba Milk,5,33.75
2024,2,11,6,38,Black Sugar Coffee Jelly,1,6.5
2024,2,11,6,38,Strawberry Milk,2,16
2024,2,11,6,38,Tiger Mango Sago,4,32
2024,2,11,6,38,Passion Fruit Tea,4,22.0
2024,2,11,6,38,Golden Oolong Tea,2,11.0
2024,2,11,6,38,Red Bean Matcha Milk,4,27.0
2024,2,11,6,38,Jasmine Green Tea,5,23.75
2024,2,11,7,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,11,7,38,Taro Bubble Tea,6,40.5
2024,2,11,7,38,Matcha Black Sugar Boba Milk,6,40.5
2024,2,11,7,38,Black Sugar Coffee Jelly,5,32.5
2024,2,11,7,38,Strawberry Milk,2,16
2024,2,11,7,38,Tiger Mango Sago,2,16
2024,2,11,7,38,Passion Fruit Tea,1,5.5
2024,2,11,7,38,Golden Oolong Tea,1,5.5
2024,2,11,7,38,Red Bean Matcha Milk,4,27.0
2024,2,11,7,38,Jasmine Green Tea,6,28.5
2024,2,11,8,38,Classic Brown Sugar Boba Milk Tea,5,31.25
2024,2,11,8,38,Taro Bubble Tea,7,47.25
2024,2,11,8,38,Matcha Black Sugar Boba Milk,6,40.5
2024,2,11,8,38,Black Sugar Coffee Jelly,5,32.5
2024,2,11,8,38,Strawberry Milk,3,24
2024,2,11,8,38,Tiger Mango Sago,1,8
2024,2,11,8,38,Passion Fruit Tea,3,16.5
2024,2,11,8,38,Golden Oolong Tea,4,22.0
2024,2,11,8,38,Red Bean Matcha Milk,5,33.75
2024,2,11,8,38,Jasmine Green Tea,3,14.25
2024,2,11,9,38,Classic Brown Sugar Boba Milk Tea,2,12.5
2024,2,11,9,38,Taro Bubble Tea,4,27.0
2024,2,11,9,38,Matcha Black Sugar Boba Milk,2,13.5
2024,2,11,9,38,Black Sugar Coffee Jelly,5,32.5
2024,2,11,9,38,Strawberry Milk,2,16
2024,2,11,9,38,Tiger Mango Sago,3,24
2024,2,11,9,38,Passion Fruit Tea,4,22.0
2024,2,11,9,38,Golden Oolong Tea,5,27.5
2024,2,11,9,38,Red Bean Matcha Milk,6,40.5
2024,2,11,9,38,Jasmine Green Tea,1,4.75
2024,2,11,10,38,Classic Brown Sugar Boba Milk Tea,1,6.25
2024,2,11,10,38,Taro Bubble Tea,5,33.75
